code;name;unit;location;activity type;reference product;database;production amount;material_group;ISIC;CPC
f1da3685f123eeb0572436835c84d840;market for electricity, low voltage;kilowatt hour;US-ASCC;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
85b13923bc031858500076987e62cace;market for electricity, medium voltage;kilowatt hour;EE;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6dc474a0ca5bcbb71835fe54e0ffb588;market for electricity, medium voltage;kilowatt hour;ZA;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f1c2170450dcf70c2a5ff9b3fda620be;market for electricity, medium voltage;kilowatt hour;LU;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8551b6677dc1072f4655b0bd273f14c8;market for electricity, high voltage;kilowatt hour;MD;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fec9bfa3b35afb798fcf97d93d696de2;market for water, decarbonised;kilogram;GB;market activity;water, decarbonised;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
57196cfbd4e429d1da9139431f2700d6;market for electricity, low voltage;kilowatt hour;MT;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0be592f47a5f631043a4f7e48a46379d;market for latex;kilogram;RoW;market activity;latex;con391;1.0;latex;2013:Manufacture of plastics and synthetic rubber in primary forms;"34790: Other plastics in primary forms; ion exchangers"
1a4ceb546d7d5de8ab89a29c1cc5c540;market for electricity, medium voltage;kilowatt hour;MX;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
848a95de21a192aaf91b0ea1d2135b6a;market for electricity, medium voltage;kilowatt hour;TW;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
66d1a4c38d8cd8e58b1675a3f06f6322;market for electricity, low voltage;kilowatt hour;US-NPCC;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f74f20196e1d4a8e5b179df2fbe4060d;market for scandium oxide;kilogram;GLO;market activity;scandium oxide;con391;1.0;scandium;2420:Manufacture of basic precious and other non-ferrous metals;34290: Compounds of rare earth metals, of yttrium or of scandium
b9f7d1527814ce2bf3e41b49244a9b96;market for electricity, medium voltage;kilowatt hour;CA-NF;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
38caa0d36ad14a3c49a6d1853d750604;market for electricity, high voltage;kilowatt hour;BD;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
46024cfe712c6d9e8af9ca1dd377f6d2;market for electricity, medium voltage;kilowatt hour;GB;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
68392734aa50d09babd8fb288711bbed;market for electricity, low voltage;kilowatt hour;NZ;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fa54dea702f85be5e0973dfae7f6e59c;market for water, ultrapure;kilogram;RER;market activity;water, ultrapure;con391;1.0;water;3600:Water collection, treatment and supply;34: Basic chemicals
2f9ca44f13637b7852566e40c3602e87;market for electricity, high voltage;kilowatt hour;IL;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5a20aa3e12ae6fabfd247ae4eff0ce65;market for electricity, medium voltage;kilowatt hour;YE;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
95762a45c9375a0313b0ec0471e02984;market for electricity, high voltage;kilowatt hour;GT;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fc99443770f400d9425b9de04ade425e;market for water, decarbonised;kilogram;IN;market activity;water, decarbonised;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
c60598e3352bea290117993cb516c8cc;market for electricity, high voltage;kilowatt hour;BG;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ede382bcab480590ce59908b7d2458f9;market for water, ultrapure;kilogram;CA-QC;market activity;water, ultrapure;con391;1.0;water;3600:Water collection, treatment and supply;34: Basic chemicals
4affd6443d93bd1e416f32f6bde231db;market for electricity, medium voltage;kilowatt hour;CZ;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2f80b6ae347fb3a23427b7ca0ad5a0c5;market for electricity, high voltage;kilowatt hour;IN-Southern grid;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
4f43102dd8d23f12eeb3080f93df42e5;market for natural gas, high pressure;cubic meter;RU;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
058649326d15e4295b7e32efa998075b;market for electricity, medium voltage;kilowatt hour;NE;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8489fd7b2f2a5ef219e85e6ae7f00e90;market for natural gas, high pressure;cubic meter;CN;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
9801327751a55afef6a9cb5746df0b92;market for natural gas, low pressure;cubic meter;MX;market activity;natural gas, low pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
2c97c0c3983cad0757ae35c748886aaa;market for electricity, low voltage;kilowatt hour;CA-NT;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9eb351889f527267eb07d7cc9c5a2a50;market for natural gas, high pressure;cubic meter;NO;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
39dde5499fb4f0c0509393aa17715a22;market for electricity, high voltage;kilowatt hour;NP;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d9c37119ce013d4a5ed73dcacdb1ad6b;market for tap water;kilogram;IN;market activity;tap water;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
ada39e857f880b26af5d1ad5803bbe8c;market for natural gas, high pressure;cubic meter;RoW;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
e83a98539c8dd972185a40721796ae72;market for electricity, medium voltage;kilowatt hour;BR-North-eastern grid;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3e4eeb0a87c2aebd228c61786e669cba;market for natural gas, low pressure;cubic meter;CA;market activity;natural gas, low pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
0acdd9defc3bb384c34fdc5a092ec4fe;market for natural gas, high pressure;cubic meter;FI;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
3034eccacce1193638046830b66090bb;market for silicon, single crystal, Czochralski process, electronics;kilogram;RER;market activity;silicon, single crystal, Czochralski process, electronics;con391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
ba9edc3a686c489ca62b267af8af8a9e;market for electricity, high voltage;kilowatt hour;CG;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
03e2e3c88d0f5ee0f24f180183c6ef5e;market for electricity, medium voltage;kilowatt hour;GA;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c135fab35943a9b2c8a033c4f45805a3;market for coke;megajoule;GLO;market activity;coke;con391;1.0;coke;1910:Manufacture of coke oven products;"33100: Coke and semi-coke of coal, of lignite or of peat; retort carbon"
1f51eb05943c374be8d2b0a7234b4709;market for electricity, high voltage;kilowatt hour;US-HICC;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0a4711fa124cfef0fb505ef8ae1fad68;market for electricity, medium voltage;kilowatt hour;SA;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7eb6faf7b4199835188bb20bdbd754f9;market for electricity, medium voltage;kilowatt hour;ME;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
509844120e7676d2f2b656009d0beede;market for electricity, low voltage;kilowatt hour;IT;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b4723c532515b86cb19ebb608914e4ea;market for electricity, medium voltage;kilowatt hour;AR;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e7af77499ffe3310c0b56655b7d56f49;market for silicon, multi-Si, casted;kilogram;CA-QC;market activity;silicon, multi-Si, casted;con391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
5cfc4c42793090ea0c4806065fa2f5e4;market for phosphate rock, beneficiated;kilogram;MA;market activity;phosphate rock, beneficiated;con391;1.0;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
60de5b5f93f6da4dd54fe69de259e319;market for electricity, medium voltage;kilowatt hour;RO;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
fa6e5cff5a9c320f0614980430b6f16e;market for electricity, low voltage;kilowatt hour;KW;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
11bf98d6154a13ed11b2b2af84339255;market for electricity, low voltage;kilowatt hour;IN-Eastern grid;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f0968bef63507b145c6ac3ed5e27abbe;market for natural gas, high pressure;cubic meter;GB;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
14235c527f3b1695a442ae106a55e214;market for natural gas, high pressure;cubic meter;IT;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
ec8e5749f7f3f375ce7eae79780ed547;market for gold;kilogram;GLO;market activity;gold;con391;1.0;gold;0729:Mining of other non-ferrous metal ores;41320: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form
0d5c16f655f89738c900e4b485baa58e;market for electricity, low voltage;kilowatt hour;CA-NB;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c0cf50f23729fcffb7c365fddf37469c;market for copper, anode;kilogram;GLO;market activity;copper, anode;con391;1.0;copper;2420:Manufacture of basic precious and other non-ferrous metals;"41412: Unrefined copper; copper anodes for electrolytic refining"
8e59bf1d4bcb1b7325cb0332798eec38;market for electricity, high voltage;kilowatt hour;NE;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0abe358a1cb7b3d93d8b456e95533a0c;market for electricity, low voltage;kilowatt hour;ES;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8ad12ddf6f464a11397bd2e61946b57d;market for electricity, medium voltage;kilowatt hour;AZ;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5bbb90763268cbf74b620bb98828d470;market for natural gas, high pressure;cubic meter;MX;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
6907c025629d658d44f992de43d45f36;market for zinc;kilogram;GLO;market activity;zinc;con391;1.0;zinc;2420:Manufacture of basic precious and other non-ferrous metals;41442: Zinc, unwrought
d10d9f6dddb870258e10ea0ac6e04ee0;market for electricity, high voltage;kilowatt hour;SE;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c86b76e0e99638afb51b78b0406b05d3;market for electricity, low voltage;kilowatt hour;TG;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9e9c28483c5c303fb8a797384ed73f94;market for electricity, medium voltage;kilowatt hour;NG;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b45321f62ad9579e954e4b89f74dd260;market for electricity, high voltage;kilowatt hour;QA;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
46cb3496167cfb85bc5cb8b20331aba8;market for electricity, high voltage;kilowatt hour;US-RFC;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
dec10f40c25069d75501fa4427a84e79;market for electricity, high voltage;kilowatt hour;GB;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
073534e6c81e99829450f438c246b1d8;market for electricity, low voltage;kilowatt hour;CN-NECG;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a02fcb94b7cbc92b15cc207f7fa392dc;market for electricity, low voltage;kilowatt hour;IN-North-eastern grid;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
0f871385e60656e87fbc64fe31cbd729;market for electricity, high voltage;kilowatt hour;BR-Northern grid;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8f23c59a1de382d380ab745929de907a;market for electricity, medium voltage;kilowatt hour;TM;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
086d81ba7cb98c668a99b8c051c82562;market for electricity, medium voltage;kilowatt hour;BN;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
7538ff0a748c370121a4c6bb6e5ca2d7;market for electricity, medium voltage;kilowatt hour;PY;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
972d53e8fdd735a037b592551ff215de;market for electricity, low voltage;kilowatt hour;BE;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
feb75e0901e994fd6cdcb8e08fd5b80e;market for electricity, low voltage;kilowatt hour;US-TRE;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
d7eb601d8ab2480dcaca695849c88742;market for electricity, high voltage;kilowatt hour;TR;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
33e03226994a90b0021bf956118346d9;market for electricity, medium voltage;kilowatt hour;TN;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
59bde689d6a297a1f400a4421d9cb33e;market for natural gas, high pressure;cubic meter;SA;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
dc9714fb222ecab3c5a48dac2fc115c1;market for water, decarbonised;kilogram;US;market activity;water, decarbonised;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
1387b60656719807b43599d9ae73cbf6;market for electricity, medium voltage;kilowatt hour;IN-Southern grid;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e3fd6b71c32a87255326f8e2992080de;market for electricity, high voltage;kilowatt hour;SA;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8349565e156948a31fed34e900930d56;market for electricity, medium voltage;kilowatt hour;IN-North-eastern grid;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
554e749fbcf8cd16a5cfb3b9cf10c31a;market for tap water;kilogram;PE;market activity;tap water;con391;1.0;water;3600:Water collection, treatment and supply;18000: Natural water
5b3957364542c108f6e74b196b6df722;market for electricity, low voltage;kilowatt hour;BO;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a4bf3835b0df352cafc6a5d8c4324e46;market for electricity, low voltage;kilowatt hour;AU;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
752684254683184447b1c3e204f13ee4;market for electricity, high voltage;kilowatt hour;LU;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5c6c3afab9b6c00820d879812297f626;market for electricity, low voltage;kilowatt hour;OM;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e2efb6c8bc70ac5180c8946f02b1a9ca;market for electricity, high voltage;kilowatt hour;CN-CSG;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
9aa838c90daf827ce47138f020f59fa3;market for natural gas, high pressure;cubic meter;GR;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
740c13a9365a4500e897064d330f75a8;market for electricity, high voltage;kilowatt hour;UZ;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f6f3788613ee3bed9bf5fe9b565d9747;market for electricity, medium voltage;kilowatt hour;CA-BC;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
378cf4230ab469757d2e688a6cb33f3d;market for electricity, medium voltage;kilowatt hour;GH;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
89fa7533332bbf8914c7dcfe1feaaba4;market for strontium sulfate, 90% SrSO4;kilogram;GLO;market activity;strontium sulfate, 90% SrSO4;con391;1.0;strontium;0729:Mining of other non-ferrous metal ores;14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates)
1093baa253da19cb17d9a1d4476833cf;market for electricity, medium voltage;kilowatt hour;BR-South-eastern/Mid-western grid;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
25f46c40dc8c79ce29ab685d4c1c1839;market for electricity, low voltage;kilowatt hour;CN-CCG;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
80cf3e28838f6b46dc2c1148067d382f;market for electricity, low voltage;kilowatt hour;CN-SWG;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
5515c54238df21a8ad0c6f77abdfa548;market for natural gas, high pressure;cubic meter;NL;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
b04a7f3b12ee34af20e3070a62dcde58;market for electricity, medium voltage;kilowatt hour;HK;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b1a4296dee17d8385fb09884811e8dcc;market for electricity, medium voltage;kilowatt hour;CA-NU;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b8268217c5b9c3ba18f4e6fb6fafede6;market for electricity, high voltage;kilowatt hour;LT;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c15d1d91f1c4b6ef6d5220b458e03bb9;market for electricity, low voltage;kilowatt hour;CN-ECGC;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f1a63cb6566c42281a7aa456db9cba3f;market for electricity, low voltage;kilowatt hour;ER;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2cb2ded6c37e68dfe1336539fed9f183;market for electricity, high voltage;kilowatt hour;ET;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2ce8098f2ba137faff3a0ae6b11de417;market for silicon, single crystal, Czochralski process, electronics;kilogram;RoW;market activity;silicon, single crystal, Czochralski process, electronics;con391;1.0;silicon;2011:Manufacture of basic chemicals;342: Basic inorganic chemicals n.e.c.
d68d51e2f3699c5c0fa87d98e93a42de;market for electricity, medium voltage;kilowatt hour;KE;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a764c46b890aebeaff31ef322ccfe55b;market for phosphate rock, beneficiated;kilogram;RER;market activity;phosphate rock, beneficiated;con391;1.0;phosphate rock;0891:Mining of chemical and fertilizer minerals;34629: Other phosphatic fertilizers, n.e.c.
af28b8e11ea360d29c144785f029b6ed;market for electricity, high voltage;kilowatt hour;GR;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
aa1a43a68b53698631bddc6fe126808b;market for electricity, high voltage;kilowatt hour;YE;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
6be220074e59dd031ff4e0a01b320501;market for gallium, semiconductor-grade;kilogram;GLO;market activity;gallium, semiconductor-grade;con391;1.0;gallium;2011:Manufacture of basic chemicals;"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]"
6c8a5ae6f0af90c3d7ee203b89cf349a;market for electricity, low voltage;kilowatt hour;KR;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c7ea442b678ba5370fc32f44377856c5;market for electricity, low voltage;kilowatt hour;GB;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
df3588c28e2e121552bb89dd2791ba38;market for electricity, high voltage;kilowatt hour;CW;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
328d4cac13500bf7fde3ded10b89fa21;market for electricity, low voltage;kilowatt hour;IS;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
a507e95d255b8f676255c9e3ac76005e;market for electricity, medium voltage;kilowatt hour;IT;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
33b3d1631b310ce2226ee8ea6166fea9;market for electricity, low voltage;kilowatt hour;RS;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b3d2df0b9bf048ec4aeaf0bd224fe27e;market for electricity, medium voltage;kilowatt hour;US-SERC;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3254b1e9f08c9d4b56497ff56f58e053;market for electricity, high voltage;kilowatt hour;CA-MB;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b4a85f010d24f82f2335efb0633e1df1;market for electricity, low voltage;kilowatt hour;EC;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
888eda9468ec141cc073575b2cd9cb0f;market for electricity, medium voltage;kilowatt hour;KH;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
98881406c538d4a1b6e2aee7f87eb8fc;market for natural gas, low pressure;cubic meter;TR;market activity;natural gas, low pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
9b9c3024732a8b2d011e94ebeee11be9;market for electricity, low voltage;kilowatt hour;PT;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
e10c2e1a9c2ee19ac18561fc1670d90a;market for natural gas, high pressure;cubic meter;KZ;market activity;natural gas, high pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";12020: Natural gas, liquefied or in the gaseous state
6193aee4c117458bd31f63edf1d4a57b;market for natural gas, low pressure;cubic meter;BE;market activity;natural gas, low pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
8335ed7df9183bc0e05c7b342d4a61c3;market for electricity, low voltage;kilowatt hour;BR-Southern grid;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
8f55422fac0030b03a798327e30e4d25;market for electricity, medium voltage;kilowatt hour;CG;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
3f715e5134e1a8a34cef5a7fcc1aa23b;market for electricity, low voltage;kilowatt hour;CA-SK;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
c57e847c9922e848a614268072b7049d;market for electricity, low voltage;kilowatt hour;CO;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
ed12cd1e37a6745b75fd8a9e0a296402;market for electricity, medium voltage;kilowatt hour;HN;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
742a4cdae90b1a487230a3d06ff200e0;market for electricity, high voltage;kilowatt hour;UA;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
2dea1a6bc86d4825a94fff9662bc42cd;market for electricity, low voltage;kilowatt hour;HU;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
670b972749b4d96243c8cf325d29473b;market for electricity, high voltage;kilowatt hour;KR;market activity;electricity, high voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
f2682f308691c6e4865afad3d61c821f;market for electricity, low voltage;kilowatt hour;AZ;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
b4dc08beb9a1b3c2b5bbecc7b794bada;market for electricity, medium voltage;kilowatt hour;US-NPCC;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
53d9ff010a28bd85e53dc5329f82742c;market for natural gas, low pressure;cubic meter;DE;market activity;natural gas, low pressure;con391;1.0;natural gas;"3520:Manufacture of gas; distribution of gaseous fuels through mains";69120: Gas distribution through mains (on own account)
c9b85d3d37926e84e5b40ee575c8256f;market for electricity, low voltage;kilowatt hour;AM;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
52bb743e8fd894f0f58a7c12c2c6b6ea;market for electricity, medium voltage;kilowatt hour;SG;market activity;electricity, medium voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
cacc9cd35a80d31fc0827768d00b97cb;market for electricity, low voltage;kilowatt hour;IE;market activity;electricity, low voltage;con391;1.0;electricity;3510:Electric power generation, transmission and distribution;17100: Electrical energy
