CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;production amount;reference product;unit
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;a943b56def99b2620ec089d18719cde7;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GH;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
342: Basic inorganic chemicals n.e.c.;metals/extraction;2011:Manufacture of basic chemicals;492bc562567c44952ccfd3f031c1e433;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;cadmium;market for cadmium chloride, semiconductor-grade;;cadmium chloride, semiconductor-grade;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a9cefd929b5d4a1f92a513d6e21e9cf3;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;REF;natural gas;market for natural gas, high pressure, 20-year period;;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;c7707a4b22e3c256430f0d9254212482;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CH;cement;market for cement, CEM II/B;;cement, CEM II/B;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;f5698c0e38cf496b99a1535b41b11286;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CHA;hydrogen;market for hydrogen, gaseous, 20-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f5d647ac89dca7434b2d2de9369a1b74;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;US;cement;market for cement, type IP/P;;cement, type IP/P;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;e851669c05045f93fd662f2b33d626f9;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;HT;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ac92513398d84c369b25e4fd47dde88c;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;NEU;cement;market for cement, type IP/P;;cement, type IP/P;kilogram
34290: Compounds of rare earth metals, of yttrium or of scandium;;0729:Mining of other non-ferrous metal ores;7aa2f5fc523e4a810d206a2ffa6f7fe4;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;erbium;market for erbium oxide;;erbium oxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;be028e50bac54cb2a1c80f9242e520cd;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;IND;cement;market for cement, CP IV;;cement, CP IV;kilogram
41320: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e06eed9912af66347d920075212adc8c;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;gold;market for gold-silver, ingot;;gold-silver, ingot;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";d43842d1edd2c9a24692c1fac31b46e7;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;chromium;market for chromium steel removed by drilling, computer numerical controlled;;chromium steel removed by drilling, computer numerical controlled;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;f1d60815cdd94580bb5e9991372174c3;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CHA;hydrogen;market for hydrogen, gaseous, 60-year period;;hydrogen, gaseous;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;0359b9f53c1748fac3950af176ff31bf;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;RoW;magnesium;market for magnesium, for reuse in titanium sponge production;;magnesium, for reuse in titanium sponge production;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;0670d51ade1a3b99220391640672a64c;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CA-MB;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;d9e12cac7bf7e218fca001c1937c989c;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;BD;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
3429: Compounds of rare earth metals, of yttrium or of scandium;chemicals/inorganics;0729:Mining of other non-ferrous metal ores;61327023f95070243f6f2fc9d8f01a2b;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;cerium;market for cerium oxide;;cerium oxide;kilogram
342: Basic inorganic chemicals n.e.c.;metals/refinement;2011:Manufacture of basic chemicals;73a4483e483a28e471ceffb1e6ef8b0d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;RoW;silicon;market for silicon, multi-Si, casted;;silicon, multi-Si, casted;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;81232f9b8b4a2f782ead8a71649eb428;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CA-MB;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;e101b4c3054fbc98f7b8b9c33ce16868;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;MZ;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";f1d5de00687347350cca9ae465fedb15;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;FR;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;f33207e8ed994a6d920ca4d49d5add7f;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;LAM;hydrogen;market for hydrogen, gaseous, 20-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1548bf918cf9440c82365d13ead0cd19;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;NEU;cement;market for cement, CEM III/A;;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cee987e95f684885de5800c7bec364b5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;Europe without Switzerland;cement;market for cement, CEM IV/A;;cement, CEM IV/A;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;3bef35fea61001aa235d5d116d9fa8eb;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CA-YK;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;ffd53c00e8c3a9a395e9ad81bcaf1e2d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CN;cobalt;market for cobalt sulfate;;cobalt sulfate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6d1f6c848bfc46bf92938895c9faadd0;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;REF;cement;market for cement, CEM III/A;;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;7897828b68514b77a83b72ac45cb1ac6;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;World;cement;market for cement, CEM V/B;;cement, CEM V/B;kilogram
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";;2011:Manufacture of basic chemicals;a4531fb9d1ff97ceb529addd3bc8f6f7;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;helium;market for helium, crude stockpiling;;helium, crude stockpiling;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;2ec9f949a807ae83331b945b4d696b86;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;PA;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d6241dfb80ae429683031e435640b820;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;SSA;cement;market for cement, CP II-F;;cement, CP II-F;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";6e041e9eb16c478398ae0e849cb2c1ca;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;SSA;natural gas;market for natural gas, high pressure, 20-year period;;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8543f21f024640e9aa9c665c6e1681e3;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;REF;cement;market for cement, type I-PM;;cement, type I-PM;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;6cf339182d5803f01281f4b3fd962729;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;NO;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;a4f4af624563473eb4ac1456a73bd816;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;OAS;hydrogen;market for hydrogen, gaseous, 40-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5f39d0f6f61b3343206ebe001f8fbfa5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;Europe without Switzerland;cement;market for cement, CEM III/A;;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2b3c3a96d978427fa85c54ad0591ebf0;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;SSA;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;b324b03469a545ae953c1c2e97c71cfc;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;JPN;cement;market for cement, unspecified;;cement, unspecified;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;1c287f0645ca46a0a0ab90cc8cbd0368;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;REF;cement;market for cement, unspecified;;cement, unspecified;kilogram
17100: Electrical energy;;3821:Treatment and disposal of non-hazardous waste;7e30d7776e9c96f49872c8ec9e7c1da5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;TR;electricity;market for electricity, for reuse in municipal waste incineration only;;electricity, for reuse in municipal waste incineration only;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;4b56f01132e02f09269b16280409edf4;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;AT;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;31955aef997b42f5bf2d04abb7af9497;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;SSA;cement;market for cement, CEM IV/B;;cement, CEM IV/B;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;ed67f093f507456f8d75ab37ac456ec4;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;IND;hydrogen;market for hydrogen, gaseous, 20-year period;;hydrogen, gaseous;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;cae42dba59292cc05c430d2e4dc46ad4;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;ET;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;hard coal/power plants;3510:Electric power generation, transmission and distribution;7a518eeeb6b31552a0eb2ce57fde9b15;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;BR-North-eastern grid;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b4d7d03b6ef043b8b59acd5ec05c499f;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;USA;cement;market for cement, CEM II/A-L;;cement, CEM II/A-L;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;ab59f6e76713191c042eed53781e051e;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;JP;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;3199304ad7cc8cb49c74f63f13799635;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;electricity;market for electricity, medium voltage, cobalt industry;;electricity, medium voltage, cobalt industry;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;b4b0186e748a588b95ffd66697c1380f;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;LK;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;242f73382b8b49b9945c78ff6b6c89b1;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;JPN;cement;market for cement mortar;;cement mortar;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3a947eb8762576180cf2679028552d84;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;US;cement;market for cement, type S;;cement, type S;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";b22e825ceef24a5ea5a63ab3cec5f20d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;IND;natural gas;market for natural gas, high pressure, 60-year period;;natural gas, high pressure;cubic meter
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;6fcaa96373f9a51ae9230304fda23907;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;LY;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;6fd35b10fde2f0956bd46f91ba8368bc;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CA-NU;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e951a8497f424d5a87c76dff61464ca4;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;REF;cement;market for cement, type IS;;cement, type IS;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;13cd530a1b7903a25d41f4e1e701ba82;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;ZA;cement;market for cement, CEM II/A-S;;cement, CEM II/A-S;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";ec9df6306d77402b81cd502eaf2da42d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;World;natural gas;market for natural gas, high pressure, 20-year period;;natural gas, high pressure;cubic meter
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;56c0ad9c881ff7f0b4d9dac4e8606dc5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;US-NPCC;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;ada90ee67404bf983308745662d6b6ba;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CZ;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
4132: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form;metals/extraction;0729:Mining of other non-ferrous metal ores;bbda482e96e321e6b08f53801f89ab5a;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;gold;market for gold, unrefined;;gold, unrefined;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1205ed489bab412aa320b503dddae75d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;EUR;cement;market for cement, CP II-E;;cement, CP II-E;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e3f039bee4e2494b8ff6912f4de3bf64;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;USA;cement;market for cement, type ICo;;cement, type ICo;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;291bdf73544cc33171ae7fca0da8fbd7;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;BR;cement;market for cement, Portland;;cement, Portland;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;1c39314c552e0e35cbb0ae83bee9d223;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;CA-NT;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
39361: Waste and scrap of copper;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;4d5473bbb237606275ad372ddedf037f;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GLO;copper;market for copper scrap, sorted, pressed;;copper scrap, sorted, pressed;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;c6343bbacf6112213284c0b0c2d1cfc0;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2020;GI;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
