CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;production amount;reference product;unit
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;4568196c50b219ee0681f7dd5e48664d;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;LU;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
216: Vegetable oils;;1040:Manufacture of vegetable and animal oils and fats;72c8c162633f57f8a8679424cf6b588a;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;vegetable oil;market for vegetable oil, refined;;vegetable oil, refined;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;eff8b88fdf5e4640afb14f71091e19ca;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CAZ;cement;market for cement, CEM III/B;;cement, CEM III/B;kilogram
39368: Waste and scrap of antimony and chromium;;3822:Treatment and disposal of hazardous waste;621405545ab3736c1bc9bb472b919a7e;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;antimony;market for antimony slag, water-quenched;;antimony slag, water-quenched;kilogram
3744: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cf6844ef838840a892b8efc1c8d03e2e;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;MEA;cement;market for cement, Portland Slag;;cement, Portland Slag;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;31850df83d34f335f1b2f58dc42d7fcc;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;SD;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;e2f0b00fe6167c4c3a54b3a437ed912a;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;SV;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5f39d0f6f61b3343206ebe001f8fbfa5;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;Europe without Switzerland;cement;market for cement, CEM III/A;;cement, CEM III/A;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;fe3eb2c1ad14f5832bd6ebd74b557433;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;uranium;market for uranium, enriched 3.8%, per separative work unit;;uranium, enriched 3.8%, per separative work unit;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cee987e95f684885de5800c7bec364b5;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;Europe without Switzerland;cement;market for cement, CEM IV/A;;cement, CEM IV/A;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;9a16909d9bdc94c7767b79446aaf57d5;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;TG;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;3cfc9024bcff9abc4e3c30a93d26c78e;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;US-MRO;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;46ac2f3e23c0d85cb0f163d5b874eea7;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GA;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;ab6cd06fce1aa0b3804c0b1ad105fd81;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;KE;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
39366: Waste and scrap of tin;;3830:Materials recovery;d351b207227ff5c64c7fea118815d1be;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CH;tin;market for tinplate, in mixed metal scrap;;tinplate, in mixed metal scrap;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;4e07a2f7fe887050b72935bf586bda2c;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GB;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;76b12bf592d66cca52bb36136818e27a;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;MY;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;95d26245bc411de42cbca001406f6131;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;Europe without Switzerland;water;market for water, deionised;;water, deionised;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;1373b63314d03c42313a372bca1bd648;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;ES;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b91f9deb29a5478783a29a56afa15920;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;World;cement;market for cement, type I (SM);;cement, type I (SM);kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;0bece5f3d9a944a49735611f6cc2908b;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;LAM;hydrogen;market for hydrogen, gaseous, 60-year period;;hydrogen, gaseous;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;bc9cec728d1379d06e3a97a1dfac4cfd;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;US-HICC;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;5c8ec981ef841cb9b6e35f167cc4e308;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CL;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";83340827e5d56303fce37c70c44d3e38;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;NL;natural gas;market for natural gas, low pressure;;natural gas, low pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;896fbfff5846433175f6b669901ced70;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;BR;cement;market for cement, CP II-F;;cement, CP II-F;kilogram
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;2011:Manufacture of basic chemicals;98916038b56e9f9d8144eb118f5a0dd0;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;lithium;market for lithium carbonate;;lithium carbonate;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;af2f8a3d8659fd79087b6a3d232d1b7f;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;IQ;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
53269: Other constructions for manufacturing;nuclear power/production;4290:Construction of other civil engineering projects;83b8b1129e99eb6f04e73530e24cb782;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;uranium;market for uranium enrichment centrifuge facility;;uranium enrichment centrifuge facility;unit
39362: Waste and scrap of nickel;waste management/residual material landfill;3822:Treatment and disposal of hazardous waste;cde64e26813a3054c85bca87041317e2;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;nickel;market for nickel smelter slag;;nickel smelter slag;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;c71f3da844d9f20f29fe14154db0b128;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;SE;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1c80c289a77741ddb2c159771ad679a4;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;OAS;cement;market for cement, CEM III/A;;cement, CEM III/A;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;e0fce0c3aa69780db4c9497f15289d31;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;NP;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
39990: Other wastes n.e.c.;nuclear power/waste treatment;3821:Treatment and disposal of non-hazardous waste;4e7513c392a3d390068645789ca99c25;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;uranium;market for uranium tailing, non-radioactive emission;;uranium tailing, non-radioactive emission;cubic meter
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;ef7cf35aa089822cfd7b678fa1b59af9;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;IN-Northern grid;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";389830f86cc0e0c2333167bdb9c57037;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;chromium;market for chromium steel removed by drilling, conventional;;chromium steel removed by drilling, conventional;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;3cae3b4ea79d7ff67cffa5d266121c62;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;KG;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";a9f81070613549f19162f816f1daef4c;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;LAM;natural gas;market for natural gas, high pressure, 20-year period;;natural gas, high pressure;cubic meter
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;a99af6e7d3af28b3355e3948d494acd3;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;IQ;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f6b66247d050426d848b7a8aa775ef61;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;OAS;cement;market for cement, Portland;;cement, Portland;kilogram
41330: Platinum, unwrought or in semi-manufactured forms, or in powder form;;2420:Manufacture of basic precious and other non-ferrous metals;90aa1cf7ab6b25320d33a20c3150da18;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;platinum;market for platinum;;platinum;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";nuclear power/production;2011:Manufacture of basic chemicals;ea1a6d0979ed5696807fe4de715b04d1;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;uranium;market for uranium, enriched 4.2%, per separative work unit;;uranium, enriched 4.2%, per separative work unit;unit
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;1c973dd428e9b02884eb1756ac0b1b8e;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;US-WECC;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;67dd9a3a2ec746c20a7116b4f80638c6;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;BY;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37: Glass and glass products and other non-metallic products n.e.c.;;2394:Manufacture of cement, lime and plaster;ddcf309388414f7da0001120387120ee;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;IND;cement;market for cement mortar;;cement mortar;kilogram
862: Support and operation services to mining;oil/production;0610:Extraction of crude petroleum;39cd95994ac20d86007b6161240cb59b;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;petroleum;market for petroleum combustion, in drilling tests;;petroleum combustion, in drilling tests;kilogram
3744: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;133b5b93afb54a2db388547ba20deb28;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;OAS;cement;market for cement, Portland Slag;;cement, Portland Slag;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;59bc819f135343a59e6959a98b3f5428;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CHA;cement;market for cement, type I (SM);;cement, type I (SM);kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;045ebd5e38baeb669934d74b55947e6b;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;RS;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;edd119ef8a084f679ac22ae6cb88065e;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CI;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8e434945619e45b5863fdd46b316134a;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;LAM;cement;market for cement, CP II-F;;cement, CP II-F;kilogram
"33620: Uranium enriched in U235 and its compounds; plutonium and its compounds; alloys, dispersions, ceramic products[…]";;2011:Manufacture of basic chemicals;d34b7bc0119db70d13607362a806a1e3;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;US;uranium;market for uranium hexafluoride;;uranium hexafluoride;kilogram
53269: Other constructions for manufacturing;chemicals/inorganics;4290:Construction of other civil engineering projects;7fc624aeec8ae8e6134d9cf685d1ed23;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;silicon;market for silicone factory;;silicone factory;unit
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;7c7ff5122b262efab85f1328e367fcca;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CA-AB;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;b9ed73aa06f66b40bba9bf6df3d3ade0;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;RO;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8742cf74f2ce488188c353e8577b27d0;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;USA;cement;market for cement, CEM III/C;;cement, CEM III/C;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;a32bb801fd61cb23457e285134d4893b;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;BE;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;d6d8033ae63d918262b2026c7808316f;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CH;water;market for water, deionised;;water, deionised;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";9c38575096464519a25190c79c82e84d;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CHA;natural gas;market for natural gas, high pressure, 40-year period;;natural gas, high pressure;cubic meter
3744: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;a779d613738b410ea47417d4b080000f;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;JPN;cement;market for cement, Portland Slag;;cement, Portland Slag;kilogram
17100: Electrical energy;wind power/power plants;3510:Electric power generation, transmission and distribution;9d854a400b0eda159fece5769fcae026;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CO;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;4f83bebb10e2461c9228ba7e7662801b;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;USA;cement;market for cement, type general use;;cement, type general use;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;01b9e2c8f7c22dab76c0a4a64ccb9f66;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;TZ;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ef8dc86ad1d73c78cc94b9bd68a2f919;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;RoW;cement;market for cement, CEM III/B;;cement, CEM III/B;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;20b23c65021ab7ffe5b639162170cbe9;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;UA;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
14220: Nickel ores and concentrates;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;20d3342cb434fbdc7be4f54ee6148dc5;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;GLO;nickel;market for nickel concentrate, 16% Ni;;nickel concentrate, 16% Ni;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6e9e74fa999840e6b20d8ab1e9761cea;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;LAM;cement;market for cement, Portland;;cement, Portland;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4bd8240d81d045309dd5f883c4d82228;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;World;cement;market for cement, CEM IV/B;;cement, CEM IV/B;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;572aadffc3c045979e993da97ce64e35;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;MEA;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";72c658c580d76797ae9f9dcf32b23e70;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;TR;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;01bc9be4d8e968f59f3065e1f7933264;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;IAI Area, Asia, without China and GCC;electricity;market for electricity, high voltage, aluminium industry;;electricity, high voltage, aluminium industry;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;45fef9b4da04dbafc0163ee22a5bcc58;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;AR;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;d474c3872a5f41f787f67e0ba20f4549;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;JPN;hydrogen;market for hydrogen, gaseous, 60-year period;;hydrogen, gaseous;kilogram
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;27f6ee8136367ae8e578ac1b5a988696;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;RER;silicon;market for silicon, multi-Si, casted;;silicon, multi-Si, casted;kilogram
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;95de8baad8d9f84acff0eb1e8bdf75a2;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;US;water;market for water, completely softened;;water, completely softened;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;ca4a20e98fd0c97d281f93a6c276cc58;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CA-QC;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;b8d06991c6ac00da9ee57f2530d5ef49;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CA-NS;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;c1d640ff8fbdfe4c82fc24666478ebf4;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CA-QC;silicon;market for silicon, multi-Si, casted;;silicon, multi-Si, casted;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;f4f8396a6d43fdf2792558f731002370;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;NA;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;f34aade82e85a43f391148a6e91c62fe;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;KR;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;77de9aeeebfc4a4f8dbff2a412d2c93f;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;CHA;cement;market for cement, CEM IV/A;;cement, CEM IV/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3d917d991742422b9fe6f290b8f9af61;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;MEA;cement;market for cement, CEM II/B-S;;cement, CEM II/B-S;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;561225a80968260055e5ae92cd921941;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;DZ;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
39361: Waste and scrap of copper;waste management/municipal incineration;3821:Treatment and disposal of non-hazardous waste;43132c9981a341f24882cecaec1c4dcd;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;RoW;copper;market for copper in car shredder residue;;copper in car shredder residue;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;a4c89f9c2f8340988a5ce7a8eefef7b8;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;REF;cement;market for cement, CEM II/B-V;;cement, CEM II/B-V;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;aadbf116360e42ab9d26a9529a177510;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;JPN;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";56673abed84e84127218c13c4e72a080;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;KZ;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;4be500c4784a41a2b9906590196e7a45;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;World;cement;market for cement, type S;;cement, type S;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";ed6d8f0b364e4787ab31bc125d0519a9;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;MEA;natural gas;market for natural gas, high pressure, 60-year period;;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;4d893584423c4898b210f1fee973e2e2;ecoinvent_cutoff_3.9_remind_SSP5-Base_2035;JPN;cement;market for cement, CEM II/B-L;;cement, CEM II/B-L;kilogram
