CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;production amount;reference product;unit
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6a097ff3cbb5487c9f324a1550f40eae;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;SSA;cement;market for cement, CP III;;cement, CP III;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;acf3173a281648f48464125c49df04d5;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;EUR;cement;market for cement, CEM V/B;;cement, CEM V/B;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;aaeefb356c7d37e2e0eb90e5793f7811;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;MM;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;c1d640ff8fbdfe4c82fc24666478ebf4;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CA-QC;silicon;market for silicon, multi-Si, casted;;silicon, multi-Si, casted;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;0a9db1f6b1fc450b9283e9ba6862b115;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;World;cement;market for cement, CEM II/A-S;;cement, CEM II/A-S;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;0b5b3b1ef9c5465daa259f6e62315008;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;JPN;cement;market for cement, CEM II/A-S;;cement, CEM II/A-S;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;c31127124855791502e1222173ce05da;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;Europe without Switzerland;cement;market for cement, CEM II/B;;cement, CEM II/B;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;9ea6eb7e93f9d4427374dcaa406da304;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;LB;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;fcdf8bd045e34f80a61b014740e25efc;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CHA;hydrogen;market for hydrogen, gaseous, 20-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;172190d48ccdc5f567138ddafc2277f7;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;Europe without Switzerland;cement;market for cement, Portland;;cement, Portland;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;6140240c69fbcd4c061f1bf7f62cdc49;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;UY;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1813fa503c3b4dd2be9b0adacc731094;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;SSA;cement;market for cement, CEM II/A-V;;cement, CEM II/A-V;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;d793871ef04349bda97955804bd6dbb1;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;EUR;hydrogen;market for hydrogen, gaseous, 60-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;329598f2d8e34b8690f240d22e547f49;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;SSA;cement;market for cement, CP II-Z;;cement, CP II-Z;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;3bef35fea61001aa235d5d116d9fa8eb;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CA-YK;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
53269: Other constructions for manufacturing;nuclear power/production;4290:Construction of other civil engineering projects;028fc71b84772ce4215cca40ef4507f6;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;uranium;market for uranium enrichment diffusion facility;;uranium enrichment diffusion facility;unit
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";9bd21f55232a1d03cef8808a3b29a674;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;chromium;market for chromium steel removed by milling, dressing;;chromium steel removed by milling, dressing;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;a48b97ed92ca4eb09e3f31e09031637b;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;LAM;hydrogen;market for hydrogen, gaseous;;hydrogen, gaseous;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;cb0d57b13370419ea6bad5fc363ff308;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CAZ;cement;market for cement, CEM II/B;;cement, CEM II/B;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;524dc795a66c81766cc40245255a9836;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;UZ;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;846e6df218567bf257f542dac9f3c6f7;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;FR;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;8e596b319aaf5c68cea00d74bd18d908;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;magnesium;market for magnesium-alloy, AZ91;;magnesium-alloy, AZ91;kilogram
342: Basic inorganic chemicals n.e.c.;photovoltaic/production of components;2011:Manufacture of basic chemicals;4c47fb2e57f28bb0ec8f613c349a16d5;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;RoW;silicon;market for silicon, single crystal, Czochralski process, electronics;;silicon, single crystal, Czochralski process, electronics;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";5e026a91d2aa6eccd3f0a0241bc59263;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;ES;natural gas;market for natural gas, low pressure;;natural gas, low pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1ce7225f56d447cea774982ca1776748;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;OAS;cement;market for cement, CEM III/B;;cement, CEM III/B;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;490f3e67ed7d4809accc797e90a7e173;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;NEU;cement;market for cement, CP V RS;;cement, CP V RS;kilogram
37540: Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone;construction materials/others;2395:Manufacture of articles of concrete, cement and plaster;44e9f6ebca2558a9e48f95ccea4b8944;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;cement;market for cement tile;;cement tile;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6b1d3ea665f34e2090fe95cdf3d77277;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;NEU;cement;market for cement, CP II-F;;cement, CP II-F;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;4cef3fdb710878f483dea66ca8e37669;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;LY;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;50398071512e169791e8e67a24170dc8;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;PE;cement;market for cement, Portland;;cement, Portland;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";effc54c148d64db983f17637077d828e;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;NEU;natural gas;market for natural gas, high pressure, 20-year period;;natural gas, high pressure;cubic meter
3744: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;58416591b13c494fa62fbe192f0259f7;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CAZ;cement;market for cement, Portland Slag;;cement, Portland Slag;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;f4a213952448f52733db006c321ea0bf;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;JM;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;f6e9a7f4532730ae558eb33746d995fd;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;BG;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;d21f64083a414fa418b695de86044090;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;VN;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
"34790: Other plastics in primary forms; ion exchangers";chemicals/organics;2013:Manufacture of plastics and synthetic rubber in primary forms;a23ff5a5512f239248b86d5706a7c4e4;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;RoW;latex;market for latex;;latex;kilogram
"41411: Copper mattes; cement copper";metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;e4c3d4f9118063ffde97605b3feef170;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;copper;market for copper telluride cement;;copper telluride cement;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;d4753957a52d42c491d041992cb3370b;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;NEU;cement;market for cement, unspecified;;cement, unspecified;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;4b6353a5824a4daea7d685386f66feda;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;MEA;cement;market for cement, CEM II/B-L;;cement, CEM II/B-L;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;e1c8c219dc68ab7baec1cfbd95390659;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;NI;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
39365: Waste and scrap of zinc;;3830:Materials recovery;359624498cfc9c99f7942faf355ce943;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;zinc;market for zinc scrap, post-consumer;;zinc scrap, post-consumer;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;264ae502857546709b816e8172f75bb9;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;SSA;cement;market for cement, CEM V/B;;cement, CEM V/B;kilogram
14220: Nickel ores and concentrates;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;20d3342cb434fbdc7be4f54ee6148dc5;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;nickel;market for nickel concentrate, 16% Ni;;nickel concentrate, 16% Ni;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;4c28de4114cc15a555d2c447878fb615;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;magnesium;market for magnesium;;magnesium;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8d14e18bd6eb41b39a2a136867e777a1;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CAZ;cement;market for cement, ART;;cement, ART;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8529cfa316374076a492706fe05e9a0d;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CAZ;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f7433465416d4d24a726781ee73cd703;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CAZ;cement;market for cement, CEM III/C;;cement, CEM III/C;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";b0ecff45cf81a71651b9edfd372d5155;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;chromium;market for chromium steel removed by turning, primarily dressing, computer numerical controlled;;chromium steel removed by turning, primarily dressing, computer numerical controlled;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;111943abcc064bb1b9b75cc419407593;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CHA;cement;market for cement, type ICo;;cement, type ICo;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;da99dac8de0111b95eb84ef5c5ca93fb;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;US-SERC;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;517b144bd67aec4698aa5a8c12f6fe69;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;DZ;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;da600a0d814049509331254763699fec;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CAZ;cement;market for cement, CP III;;cement, CP III;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f9881f515ee447b9bc30d41616273ed1;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;MEA;cement;market for cement, CEM II/B-S;;cement, CEM II/B-S;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";c8de1013e1728007e0c0dfa8942b6dfb;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;DE;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;94a5c543e7175166ce36e3daefea8e72;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GLO;lithium;market for lithium sulfate;;lithium sulfate;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;344e6a6f32134155b16405583e6927ea;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;NEU;hydrogen;market for hydrogen, gaseous;;hydrogen, gaseous;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;dcb06aa119e2440f98a88d8994c73fa3;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CAZ;hydrogen;market for hydrogen, gaseous, 40-year period;;hydrogen, gaseous;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;97abc2632b4db9a85023f0ea872287cb;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;US-RFC;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5483cf3c9cfd9444271c324162c0fa2c;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;RoW;cement;market for cement, CEM IV/A;;cement, CEM IV/A;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;ab6cd06fce1aa0b3804c0b1ad105fd81;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;KE;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b1de9a9fab394c7c8b4765eb0f543030;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;JPN;cement;market for cement, type IS;;cement, type IS;kilogram
69120: Gas distribution through mains (on own account);;"3520:Manufacture of gas; distribution of gaseous fuels through mains";3ceeb06cd08285f2c7244945bf1a8478;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;GB;natural gas;market for natural gas, low pressure;;natural gas, low pressure;cubic meter
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;2a8c9e314c3a23a5cf796f0e8595ee7f;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;RoW;silicon;market for silicon tetrachloride;;silicon tetrachloride;kilogram
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;e10c44bab6fdc65dc71e58b3fe79d700;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CH;water;market for tap water;;tap water;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;262070abd196448a88b550368553ac70;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;REF;cement;market for cement, CP II-E;;cement, CP II-E;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;268fb0e105a74c4387c562e8d5503b6b;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;LAM;cement;market for cement, type ICo;;cement, type ICo;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;40af41b719764260bad5e53edf308c66;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;CHA;cement;market for cement, type S;;cement, type S;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";9b9ba471bf4f4fe08f2750d22f896560;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;IND;natural gas;market for natural gas, high pressure, 20-year period;;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;c21333ffad2e4d6d8a7bb52626b3ace2;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;SSA;cement;market for cement, CP IV;;cement, CP IV;kilogram
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;05dd318aa12cc9aa21d0cb0c5b8f7337;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;BR;water;market for tap water;;tap water;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;94b54096b004e0e7df8227ebfdf12746;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;RoW;cement;market for cement, CEM III/C;;cement, CEM III/C;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d30ba3d77fa945198941ca872f5bee55;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;SSA;cement;market for cement, type IS;;cement, type IS;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;f1cf30433a2d8c5304905eaad2a742b5;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;KG;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d064cb2f05374fcaad8e94fde9d0773f;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;REF;cement;market for cement, CEM IV/B;;cement, CEM IV/B;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";2f3da839f70e544e18c132d6794f9286;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;EC;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;395ae45e79b54f0a8d7bfdfbe970f4b2;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;MEA;cement;market for cement, CP III;;cement, CP III;kilogram
17100: Electrical energy;wind power/power plants;3510:Electric power generation, transmission and distribution;efd95f5ad5272cf2940d044d6e492ed9;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;BR-Northern grid;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;09e7e27aeb89419fa85b8aaf39e18a01;ecoinvent_cutoff_3.9_remind_SSP1-Base_2045;USA;cement;market for cement, unspecified;;cement, unspecified;kilogram
