code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location;database
004b25ae3419892d99bd8a6f8f465c46;polyethylene terephthalate production, granulate, amorphous, recycled;CH;polyethylene terephthalate, granulate, amorphous, recycled;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '34710: Polymers of ethylene, in primary forms')];waste polyethylene, for recycling, sorted, Recycled Content cut-off;-0.122;kilogram;waste polyethylene, for recycling, sorted;0.0;technosphere;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
00d7108f194d50ce971e65ed316253c0;treatment of waste plaster-cardboard sandwich, recycling;CH;waste plaster-cardboard sandwich;;[('EcoSpold01Categories', 'waste management/recycling'), ('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste plaster-cardboard sandwich, recycling;-1.0;kilogram;waste plaster-cardboard sandwich;41.0;production;CH;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
0aa06e3d718467a6c0d415ac504b42bd;market for waste mineral wool;CH;waste mineral wool;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('EcoSpold01Categories', 'waste management/building demolition'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste mineral wool, recycling;-1.0;kilogram;waste mineral wool;0.0;technosphere;CH;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
13d7a5b11b0f778446d2d19bf32d4c3a;market for waste reinforced plasterboard;GLO;waste reinforced plasterboard;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('EcoSpold01Categories', 'waste management/building demolition'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste reinforced plasterboard, recycling;-0.41;kilogram;waste reinforced plasterboard;0.0;technosphere;CH;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
165f7c05acc6e228acbedbe9eecf5c7f;polyethylene terephthalate production, granulate, bottle grade, recycled;RoW;polyethylene terephthalate, granulate, bottle grade, recycled;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '34710: Polymers of ethylene, in primary forms')];waste polyethylene, for recycling, sorted, Recycled Content cut-off;-0.122;kilogram;waste polyethylene, for recycling, sorted;0.0;technosphere;GLO;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
174bee304a3e56da2b2b198d2f8f5fac;market for waste reinforcement steel;CH;waste reinforcement steel;;[('EcoSpold01Categories', 'waste management/building demolition'), ('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '39310: Slag, dross, scalings and other waste from the manufacture of iron or steel')];treatment of waste reinforcement steel, recycling;-0.62;kilogram;waste reinforcement steel;0.0;technosphere;CH;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
18c7e4aac7a19fe8723ef40ae6633ca2;market for waste brick;RoW;waste brick;;[('EcoSpold01Categories', 'waste management/building demolition'), ('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste brick, recycling;-0.4151607407300747;kilogram;waste brick;0.0;technosphere;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
19978cf531d88e55aed33574e1087d78;concentrated solar power plant construction, solar tower power plant, 20 MW;ZA;concentrated solar power plant, solar tower, 20 MW;;[('ISIC rev.4 ecoinvent', '4220:Construction of utility projects'), ('CPC', '53262: Power plants')];treatment of waste reinforcement steel, recycling;-765.1;kilogram;waste reinforcement steel;0.0;technosphere;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
1cb4f4d2c234662fbb085d2070ecfcd9;market for waste cement-fibre slab;RoW;waste cement-fibre slab;;[('EcoSpold01Categories', 'waste management/building demolition'), ('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39: Wastes or scraps')];treatment of waste cement-fibre slab, recycling;-0.5;kilogram;waste cement-fibre slab;0.0;technosphere;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
2a92fb4fccfa3161389dd8bfbf2a4691;power block installation, solar tower power plant, 20 MW;ZA;power block, solar tower power plant, 20 MW;;[('ISIC rev.4 ecoinvent', '4220:Construction of utility projects'), ('CPC', '53262: Power plants')];treatment of waste reinforcement steel, recycling;-673069.95;kilogram;waste reinforcement steel;0.0;technosphere;RoW;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2075
