code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location
0003d2f7b1040eded17f436310a50117;particleboard production, cement bonded;RER;particleboard, cement bonded;;[('ISIC rev.4 ecoinvent', '1621:Manufacture of veneer sheets and wood-based panels'), ('CPC', '31431: Particle board')];Non-hazardous waste disposed;0.610535881644634;kilogram;;0.0;biosphere;
000c42068a948227335ecf5f82b0ca8b;liquid packaging board production;RoW;turpentine;;"[('ISIC rev.4 ecoinvent', '1702:Manufacture of corrugated paper and paperboard and of containers of paper a'), ('CPC', '34400: Activated natural mineral products; animal black; tall oil; terpenic oils produced by the treatment of conifer[…]')]";Non-hazardous waste disposed;0.030940248249441117;kilogram;;0.0;biosphere;
001c1447884b00f30ae17f036420b66d;treatment of municipal solid waste, municipal incineration with fly ash extraction;CH;iron scrap, sorted, pressed;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39310: Slag, dross, scalings and other waste from the manufacture of iron or steel')];market for hazardous waste, for incineration;-5.956791924596861e-08;kilogram;hazardous waste, for incineration;0.0;technosphere;RoW
001c1447884b00f30ae17f036420b66d;treatment of municipal solid waste, municipal incineration with fly ash extraction;CH;iron scrap, sorted, pressed;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39310: Slag, dross, scalings and other waste from the manufacture of iron or steel')];market for hazardous waste, for incineration;-0.10696103319985598;kilogram;hazardous waste, for incineration;0.0;technosphere;Europe without Switzerland
001c1447884b00f30ae17f036420b66d;treatment of municipal solid waste, municipal incineration with fly ash extraction;CH;iron scrap, sorted, pressed;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39310: Slag, dross, scalings and other waste from the manufacture of iron or steel')];market for hazardous waste, for incineration;-0.0027958968192167265;kilogram;hazardous waste, for incineration;0.0;technosphere;CH
001c1447884b00f30ae17f036420b66d;treatment of municipal solid waste, municipal incineration with fly ash extraction;CH;iron scrap, sorted, pressed;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39310: Slag, dross, scalings and other waste from the manufacture of iron or steel')];market for hazardous waste, for underground deposit;-1.8782877164006013e-06;kilogram;hazardous waste, for underground deposit;0.0;technosphere;RoW
001c1447884b00f30ae17f036420b66d;treatment of municipal solid waste, municipal incineration with fly ash extraction;CH;iron scrap, sorted, pressed;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '39310: Slag, dross, scalings and other waste from the manufacture of iron or steel')];market for hazardous waste, for underground deposit;-6.82403330259543e-05;kilogram;hazardous waste, for underground deposit;0.0;technosphere;RER
001f709ffa5cadad48ee080dbc4e4ecf;fibre cement roof slate production;RoW;fibre cement roof slate;;[('EcoSpold01Categories', 'construction materials/coverings'), ('ISIC rev.4 ecoinvent', '2395:Manufacture of articles of concrete, cement and plaster'), ('CPC', '37540: Tiles, flagstones, bricks and similar articles, of cement, concrete or artificial stone')];market for hazardous waste, for incineration;-9.68097530917478e-05;kilogram;hazardous waste, for incineration;0.0;technosphere;RoW
00668f9d3588f9b9c29a3e1625516089;treatment of waste mineral oil, hazardous waste incineration, with energy recovery;RoW;waste mineral oil;;[('ISIC rev.4 ecoinvent', '3822:Treatment and disposal of hazardous waste'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste mineral oil, hazardous waste incineration, with energy recovery;-1.0;kilogram;waste mineral oil;8633200000.0;production;RoW
00668f9d3588f9b9c29a3e1625516089;treatment of waste mineral oil, hazardous waste incineration, with energy recovery;RoW;waste mineral oil;;[('ISIC rev.4 ecoinvent', '3822:Treatment and disposal of hazardous waste'), ('CPC', '39990: Other wastes n.e.c.')];market for process-specific burdens, hazardous waste incineration plant;1.0;kilogram;process-specific burdens, hazardous waste incineration plant;0.0;technosphere;RoW
007cf010d2921cbe895e70fd431a2de5;treatment of waste bitumen sheet, municipal incineration;RoW;electricity, for reuse in municipal waste incineration only;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '17100: Electrical energy')];market for hazardous waste, for incineration;-0.00011282141851118691;kilogram;hazardous waste, for incineration;0.0;technosphere;RoW
008e179b0d650ef2d4ed674951d99201;process-specific burdens, hazardous waste incineration plant;CH;process-specific burdens, hazardous waste incineration plant;;[('ISIC rev.4 ecoinvent', '3822:Treatment and disposal of hazardous waste'), ('EcoSpold01Categories', 'waste management/hazardous waste incineration'), ('CPC', '39: Wastes or scraps')];process-specific burdens, hazardous waste incineration plant;1.0;kilogram;process-specific burdens, hazardous waste incineration plant;0.033667542238713;production;CH
010c36c5ddddd9fe69af482db5e2389e;electricity production, nuclear, pressure water reactor, heavy water moderated;RO;electricity, high voltage;;[('ISIC rev.4 ecoinvent', '3510:Electric power generation, transmission and distribution'), ('EcoSpold01Categories', 'nuclear power/power plants'), ('CPC', '17100: Electrical energy')];market for hazardous waste, for incineration;-2.3636700030291676e-06;kilogram;hazardous waste, for incineration;0.0;technosphere;Europe without Switzerland
01442a2dbc153fadd28bc022c70db8d6;treatment of bottom ash, MSWI-WWT, WW from soft fibreboard production, slag compartment;GLO;bottom ash, MSWI-WWT, WW from soft fibreboard production;;[('ISIC rev.4 ecoinvent', '3821:Treatment and disposal of non-hazardous waste'), ('CPC', '3932: Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…]')];Non-hazardous waste disposed;1.0;kilogram;;0.0;biosphere;
