CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;production amount;reference product;unit
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;2d91769e44a298a832ab2c20ae8fd5d0;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;AR;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;e2f0b00fe6167c4c3a54b3a437ed912a;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;SV;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
34290: Compounds of rare earth metals, of yttrium or of scandium;chemicals/inorganics;0729:Mining of other non-ferrous metal ores;337dfb767bd83ad05cd3a91d812cd04b;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;rare earth;market for rare earth oxide concentrate, 70% REO;;rare earth oxide concentrate, 70% REO;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;1493c9418474485d9b61bdbe3f1f8310;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;EUR;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;07a3fbcea5cf43edd04cc6648a84ab74;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;AE;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ad33b112900f44d2a0937c5fc1c9b8c6;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;MEA;cement;market for cement, CEM II/A-V;;cement, CEM II/A-V;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;96a9ea13aa5b03ff9f94862b9a9f419a;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;UZ;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9782b26306f64f62a066cb02ca41cbc0;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;USA;cement;market for cement, CEM IV/A;;cement, CEM IV/A;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";8fe71e00ac03aa41e073629a7bd4602e;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;AT;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;4fe1f2dae4830593ee2d608cb2d5ff2c;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;Europe without Switzerland;water;market for tap water;;tap water;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;1bd13499ca2de91252a70b25ac40afd4;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;DK;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;06d269eba9ad47c39cfb73bf02d2392b;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;IND;cement;market for cement, CEM II/A-S;;cement, CEM II/A-S;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;3e30c3faf44cedb720e45de628f4ece8;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;bauxite;market for bauxite;;bauxite;kilogram
17100: Electrical energy;;3821:Treatment and disposal of non-hazardous waste;f61f67b3af3fa00289b2fa0fa04a4e2a;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;NL;electricity;market for electricity, for reuse in municipal waste incineration only;;electricity, for reuse in municipal waste incineration only;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;a8b75c80c9324a03b81f0f17678b8547;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CAZ;cement;market for cement, type IS;;cement, type IS;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;9878d96bcd98450e8a8aef5eead5e7cf;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;REF;cement;market for cement, type IS;;cement, type IS;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2ae7fa6ccc514ad4b38e42da547a900e;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;IND;cement;market for cement, type I (SM);;cement, type I (SM);kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3913662862d2454c9d3190ced366b0fb;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;IND;cement;market for cement, CP II-Z;;cement, CP II-Z;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;c05aa204d18641698405acfb63903ed4;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;LAM;cement;market for cement, type I (SM);;cement, type I (SM);kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);construction materials/additives;0729:Mining of other non-ferrous metal ores;c3f8dcd117ff5691f137f0957f08e412;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;strontium;market for strontium sulfate, 90% SrSO4;;strontium sulfate, 90% SrSO4;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;4bef3414c2a784b5e429d4489cd4053c;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;TW;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;17b874b5115a4f01ab3f9cfafec2d003;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;REF;cement;market for cement, type S;;cement, type S;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;eecf0c77baa9395013facc2264e951d6;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CA-BC;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;0670d51ade1a3b99220391640672a64c;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CA-MB;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b0e6a7d81e2d489f9e13024b318081a1;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;NEU;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;8a6ba3e8aebaf3f0f8be51fcf1948ae3;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;BW;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
373: Refractory products and structural non-refractory clay products;chemicals/inorganics;2391:Manufacture of refractory products;ecddc793de057b056c38a2a378711ece;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;silicon;market for silicon carbide;;silicon carbide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;33ccc01fd04b453781afa5c7b3f12000;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;SSA;cement;market for cement, CP V RS;;cement, CP V RS;kilogram
39363: Waste and scrap of aluminium;;3821:Treatment and disposal of non-hazardous waste;e645482e15ab3c9a35db09fa55964476;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CH;aluminium;market for aluminium in car shredder residue;;aluminium in car shredder residue;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;a99af6e7d3af28b3355e3948d494acd3;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;IQ;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;d21f64083a414fa418b695de86044090;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;VN;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;e8405374934e9c52a33527a2f4d8f67a;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;MZ;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;7762de3b63b249c99cf441c5adff1f23;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;USA;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;3a934ecc071e2eedc79046e3f3fa21ea;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;UY;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;eef10705de6d85d456ec6dda0bbb237c;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;IAI Area, South America;electricity;market for electricity, medium voltage, aluminium industry;;electricity, medium voltage, aluminium industry;kilowatt hour
342: Basic inorganic chemicals n.e.c.;;2011:Manufacture of basic chemicals;94a5c543e7175166ce36e3daefea8e72;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;lithium;market for lithium sulfate;;lithium sulfate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;bd3b97ff5baf3877244af92336a87e0a;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CH;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8ed5e0ce0f0e4de491029d17e33f2a8e;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;MEA;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;6b49a1f90d434acbbcc9cd2b5b0961e5;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;MEA;cement;market for cement, CEM V/B;;cement, CEM V/B;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;fb387ed650d24cdca9de8245680dfa69;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;EUR;cement;market for cement, type general use;;cement, type general use;kilogram
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;ee0ace9a4548793ae60ca63728a8e113;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;ZA;water;market for tap water;;tap water;kilogram
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";b9ed569ca351f4620cfe5b8fbd1e3bb7;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;FI;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;904ea151acff414eafd45b43f4a4510b;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;JPN;cement;market for cement, unspecified;;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;ef0d62da9de941a49d078d94f293816f;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;REF;cement;market for cement, CEM II/B-V;;cement, CEM II/B-V;kilogram
3932: Ash and residue (except from the manufacture of iron or steel), containing metals or metallic compounds, except[…];;2394:Manufacture of cement, lime and plaster;3168c88aa8c741c982f65ff1d2162d1a;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;JPN;cement;market for cement, Pozzolana Portland;;cement, Pozzolana Portland;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;2bd85bf63679cd636f2ffe04f77cff3d;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;BR-South-eastern/Mid-western grid;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";;2011:Manufacture of basic chemicals;2c6006720c7fa00572c734d89b177874;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;RER;zinc;market for zinc monosulfate;;zinc monosulfate;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;5ba4543130644460af16c916f4dca09b;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;MEA;hydrogen;market for hydrogen, gaseous, 60-year period;;hydrogen, gaseous;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;3e70e4045b998d72cecfaa38cdfd928f;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CO;cement;market for cement, type general use;;cement, type general use;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;f4f8396a6d43fdf2792558f731002370;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;NA;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;a778bc9124364f6599c36689bc588857;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;EUR;cement;market for cement, CEM II/A-V;;cement, CEM II/A-V;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;67dd9a3a2ec746c20a7116b4f80638c6;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;BY;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;134a3e0b752755f0e1df17dce6148afe;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CA-PE;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;ac1573cc13ca701140af1b955f248755;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;BH;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
41431: Unwrought aluminium;;2420:Manufacture of basic precious and other non-ferrous metals;d7a05628bc657cd1b3f78a57b3ca61c4;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;aluminium;market for aluminium, primary, cast alloy slab from continuous casting;;aluminium, primary, cast alloy slab from continuous casting;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;7fc1bef6cf4e4143bc26bac3d3d6ba65;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;REF;cement;market for cement, CEM III/A;;cement, CEM III/A;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;210be582eeb14c5ca5aeddff34463ff7;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CAZ;cement;market for cement, CP II-F;;cement, CP II-F;kilogram
39366: Waste and scrap of tin;;3830:Materials recovery;d351b207227ff5c64c7fea118815d1be;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CH;tin;market for tinplate, in mixed metal scrap;;tinplate, in mixed metal scrap;kilogram
3744: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;8f1779cbe401420781d9cdf54585f3fd;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;USA;cement;market for cement, Portland Slag;;cement, Portland Slag;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;5fc36b5edb4b12055d1dfd218e9f5d67;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;MD;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;hard coal/power plants;3510:Electric power generation, transmission and distribution;3480e8698bb2d64c2053e942ab4fdac2;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;electricity;market for electricity, high voltage, for internal use in coal mining;;electricity, high voltage, for internal use in coal mining;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;2cc7ef0c2b84b42ff82998afbc7cd864;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CN-NCGC;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;f123c8e0be67e970911dccf88d3e91af;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;BJ;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;96a3496bc4d54ae3886fee67f536b0a1;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;LAM;cement;market for cement, CEM II/B-V;;cement, CEM II/B-V;kilogram
41431: Unwrought aluminium;metals/extraction;2420:Manufacture of basic precious and other non-ferrous metals;6830ce27a587d3da10826ad903765cc0;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;GLO;aluminium;market for aluminium, primary, liquid;;aluminium, primary, liquid;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;e79a1e80718c4f46869608a8a6e63a53;ecoinvent_cutoff_3.9_remind_SSP2-PkBudg500_2050;CAZ;hydrogen;market for hydrogen, gaseous, 20-year period;;hydrogen, gaseous;kilogram
