code;name;location;reference product;categories;classifications;ex_name;ex_amount;ex_unit;ex_product;ex_production volume;ex_type;ex_location;database
004b25ae3419892d99bd8a6f8f465c46;polyethylene terephthalate production, granulate, amorphous, recycled;CH;polyethylene terephthalate, granulate, amorphous, recycled;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '34710: Polymers of ethylene, in primary forms')];market for waste polyethylene terephthalate, for recycling, sorted;1.215;kilogram;waste polyethylene terephthalate, for recycling, sorted;0.0;technosphere;CH;ecoinvent-3.9.1-cutoff
004b25ae3419892d99bd8a6f8f465c46;polyethylene terephthalate production, granulate, amorphous, recycled;CH;polyethylene terephthalate, granulate, amorphous, recycled;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '34710: Polymers of ethylene, in primary forms')];waste polyethylene, for recycling, sorted, Recycled Content cut-off;-0.122;kilogram;waste polyethylene, for recycling, sorted;0.0;technosphere;GLO;ecoinvent-3.9.1-cutoff
00d7108f194d50ce971e65ed316253c0;treatment of waste plaster-cardboard sandwich, recycling;CH;waste plaster-cardboard sandwich;;[('EcoSpold01Categories', 'waste management/recycling'), ('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste plaster-cardboard sandwich, recycling;-1.0;kilogram;waste plaster-cardboard sandwich;41.0;production;CH;ecoinvent-3.9.1-cutoff
0aa06e3d718467a6c0d415ac504b42bd;market for waste mineral wool;CH;waste mineral wool;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('EcoSpold01Categories', 'waste management/building demolition'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste mineral wool, recycling;-1.0;kilogram;waste mineral wool;0.0;technosphere;CH;ecoinvent-3.9.1-cutoff
0e2e1b3f21986c7e5c860cfa3545ddc2;market for waste polyethylene, for recycling, unsorted;CH;waste polyethylene, for recycling, unsorted;;[('ISIC rev.4 ecoinvent', '3811:Collection of non-hazardous waste'), ('CPC', '39270: Waste, parings and scrap of plastics')];market for waste polyethylene, for recycling, unsorted;1.0;kilogram;waste polyethylene, for recycling, unsorted;1.0;production;CH;ecoinvent-3.9.1-cutoff
0e2e1b3f21986c7e5c860cfa3545ddc2;market for waste polyethylene, for recycling, unsorted;CH;waste polyethylene, for recycling, unsorted;;[('ISIC rev.4 ecoinvent', '3811:Collection of non-hazardous waste'), ('CPC', '39270: Waste, parings and scrap of plastics')];waste polyethylene, for recycling, unsorted, Recycled Content cut-off;1.0;kilogram;waste polyethylene, for recycling, unsorted;0.0;technosphere;GLO;ecoinvent-3.9.1-cutoff
0ebd804c6899454b57eb9a13cdc2b5e4;waste polyethylene, for recycling, unsorted, Recycled Content cut-off;GLO;waste polyethylene, for recycling, unsorted;;[('CPC', '39270: Waste, parings and scrap of plastics')];waste polyethylene, for recycling, unsorted, Recycled Content cut-off;1.0;kilogram;waste polyethylene, for recycling, unsorted;1.0;production;GLO;ecoinvent-3.9.1-cutoff
13d7a5b11b0f778446d2d19bf32d4c3a;market for waste reinforced plasterboard;GLO;waste reinforced plasterboard;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('EcoSpold01Categories', 'waste management/building demolition'), ('CPC', '39990: Other wastes n.e.c.')];treatment of waste reinforced plasterboard, recycling;-0.41;kilogram;waste reinforced plasterboard;0.0;technosphere;CH;ecoinvent-3.9.1-cutoff
165f7c05acc6e228acbedbe9eecf5c7f;polyethylene terephthalate production, granulate, bottle grade, recycled;RoW;polyethylene terephthalate, granulate, bottle grade, recycled;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '34710: Polymers of ethylene, in primary forms')];market for waste polyethylene terephthalate, for recycling, sorted;0.26258008811998385;kilogram;waste polyethylene terephthalate, for recycling, sorted;0.0;technosphere;US;ecoinvent-3.9.1-cutoff
165f7c05acc6e228acbedbe9eecf5c7f;polyethylene terephthalate production, granulate, bottle grade, recycled;RoW;polyethylene terephthalate, granulate, bottle grade, recycled;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '34710: Polymers of ethylene, in primary forms')];market for waste polyethylene terephthalate, for recycling, sorted;0.875266960399948;kilogram;waste polyethylene terephthalate, for recycling, sorted;0.0;technosphere;Europe without Switzerland;ecoinvent-3.9.1-cutoff
165f7c05acc6e228acbedbe9eecf5c7f;polyethylene terephthalate production, granulate, bottle grade, recycled;RoW;polyethylene terephthalate, granulate, bottle grade, recycled;;[('ISIC rev.4 ecoinvent', '3830:Materials recovery'), ('CPC', '34710: Polymers of ethylene, in primary forms')];market for waste polyethylene terephthalate, for recycling, sorted;0.07715295148006811;kilogram;waste polyethylene terephthalate, for recycling, sorted;0.0;technosphere;RoW;ecoinvent-3.9.1-cutoff
