CPC;EcoSpold01Categories;ISIC rev.4 ecoinvent;code;database;location;material_group;name;production amount;reference product;unit
12020: Natural gas, liquefied or in the gaseous state;;"3520:Manufacture of gas; distribution of gaseous fuels through mains";c876f77f82dd48e39aaf86787e5c9dc5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;CHA;natural gas;market for natural gas, high pressure;;natural gas, high pressure;cubic meter
34290: Compounds of rare earth metals, of yttrium or of scandium;;2420:Manufacture of basic precious and other non-ferrous metals;105d34b6b34a5de233596a08ebb30578;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;scandium;market for scandium oxide;;scandium oxide;kilogram
"34220: Zinc oxide; zinc peroxide; chromium oxides and hydroxides; manganese oxides; iron oxides and hydroxides; earth[…]";;2011:Manufacture of basic chemicals;94f4e6f35af7a78eaaa5a5b7e9624dbc;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;tin;market for tin dioxide;;tin dioxide;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;e318194849814be0aac46bbe987fb553;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IND;cement;market for cement, CEM V/B;;cement, CEM V/B;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;b677619741fac8ab7b2ef92f3a4047e9;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;AO;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;cdd90dbcaf5b448f9241fb298cf4ae9a;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;JPN;cement;market for cement mortar;;cement mortar;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;03fcf73c42b41c86d73fd8568a4fcb75;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;BW;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;9eeb0b0de8980074b490a694ee8c0b5b;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;HU;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cdbe5a2adbfa4063a1dfe9f716b1c91b;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;OAS;cement;market for cement, CEM III/B;;cement, CEM III/B;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;bdf0f09ace8146089851239298adcec7;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IND;cement;market for cement, CEM II/A;;cement, CEM II/A;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;0cd0825f39e1453ab7a93124af0471b2;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;REF;cement;market for cement, CEM II/B-L;;cement, CEM II/B-L;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;3788cf84e2deef3b75ed57d6489075a2;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;XK;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b666343b5919430b80c2fb3f0a1d7c61;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;OAS;cement;market for cement, CEM IV/B;;cement, CEM IV/B;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;e192a648441f42d9bf3009c37e1f6f01;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;SSA;cement;market for cement, CEM II/B;;cement, CEM II/B;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;dec0e86efbca4872bbfa98061460089a;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;OAS;cement;market for cement, CP II-Z;;cement, CP II-Z;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;13c772e9ca99a3dd857633e5df845d7f;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;BH;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;31f21168b9f24fb8bc5ddd8a135d91ed;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;World;cement;market for cement, Portland;;cement, Portland;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;4f62264f59fcb7cf37465428cf6ead31;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;EE;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;d92fc89fac7649e7a5a0ba4790687f6d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;MEA;hydrogen;market for hydrogen, gaseous, 40-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;cf3af4fe4b5141efaf72636a4c0f0e87;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IND;cement;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;6dc1bfd0d6baf6ce14620c582ed84131;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;TM;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;411b96c3a83a50fcd638438fedf7c5e1;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;MA;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;hard coal/power plants;3510:Electric power generation, transmission and distribution;4b26e51988bddd33a2e65e6e875787d5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;CN-CCG;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;654d3be7c3224dcaa3c903efe3023100;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;EUR;cement;market for cement, type S;;cement, type S;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;15e0cef041993f3fac638b330af58347;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;US-HICC;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5ee842779fac4fd69fbdc5c11a125098;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;REF;cement;market for cement, CEM II/A-L;;cement, CEM II/A-L;kilogram
12010: Petroleum oils and oils obtained from bituminous minerals, crude;;4661:Wholesale of solid, liquid and gaseous fuels and related products;c7cf571e5175aa5d01e44a386009bcec;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;RoW;petroleum;market for petroleum;;petroleum;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;e0259f4165a04bab3f42d1db26637bb9;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;NA;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;hard coal/power plants;3510:Electric power generation, transmission and distribution;c92fed50fe0ad45f6f8d88f406a0c1a9;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;CN-NCGC;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5d4e7fb749fe44d0b3fa673b2d354830;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IND;cement;market for cement, type IP/P;;cement, type IP/P;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;71a7ad1008764203aed9fd5def597ba4;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IND;cement;market for cement, CP III;;cement, CP III;kilogram
37: Glass and glass products and other non-metallic products n.e.c.;mortar and plaster/production;2394:Manufacture of cement, lime and plaster;86b032068c98444cb2fae20bb0c5940d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;NEU;cement;market for cement mortar;;cement mortar;kilogram
"34210: Hydrogen, nitrogen, oxygen, carbon dioxide and rare gases; inorganic oxygen compounds of non-metals n.e.c.";;1920:Manufacture of refined petroleum products;b9a7b3b9bd044e4698650af89a811ee9;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IND;hydrogen;market for hydrogen, gaseous, 40-year period;;hydrogen, gaseous;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;84ed4434be39444ebea5f2a52ee3e051;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;MEA;cement;market for cement, type IP;;cement, type IP;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;d3866961ce68489ba911aba48dbb42af;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;LAM;cement;market for cement, CEM II/A-S;;cement, CEM II/A-S;kilogram
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;42e3506f4de14b72b7251a0645558cdd;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;World;cement;market for cement, CEM II/B-L;;cement, CEM II/B-L;kilogram
3741: Plasters;;2395:Manufacture of articles of concrete, cement and plaster;006c2ca14e7a359ccf9f07c87830293a;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;RoW;cement;market for cement plaster;;cement plaster;cubic meter
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;97342896e0a74906a846590fbfa969c2;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;World;cement;market for cement, type IP/P;;cement, type IP/P;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;66d43234c756f1864cc486213f495a97;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IAI Area, Asia, without China and GCC;electricity;market for electricity, medium voltage, aluminium industry;;electricity, medium voltage, aluminium industry;kilowatt hour
"34231: Chemical elements n.e.c.; inorganic acids except phosphoric, nitric and sulphonitric; inorganic oxygen compoun[…]";;2011:Manufacture of basic chemicals;5fd096dcbb65a89cf50578fddef0b39b;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;lithium;market for lithium chloride;;lithium chloride;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3430ff363dc341638c622604ccdc519a;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;World;cement;market for cement, type ICo;;cement, type ICo;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;561504106e687c54ef151bba714145ce;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;CA-BC;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;172c3be9089644afb5d64b3b48ac3e9d;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;JPN;cement;market for cement, Portland;;cement, Portland;kilogram
69120: Gas distribution through mains (on own account);natural gas/fuels;"3520:Manufacture of gas; distribution of gaseous fuels through mains";f1bbe313784b91418d6f1b25cef831a6;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;natural gas;market for natural gas, low pressure, vehicle grade;;natural gas, low pressure, vehicle grade;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;b613a0b81feac8d2681dbae87afaf18f;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;US;cement;market for cement, type I-PM;;cement, type I-PM;kilogram
41320: Gold (including gold plated with platinum), unwrought or in semi-manufactured forms, or in powder form;metals/extraction;0729:Mining of other non-ferrous metal ores;36312a62a043eb8374d232cf30167c22;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;gold;market for gold;;gold;kilogram
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;d494c559a0b02bfa5a7e4bcf08d528b5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IT;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;d8f5108ed7e7ac42c12d5888cc9f5fc6;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;CA-NF;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;bbeb128a749a45ddab680e6ff688c797;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;EUR;cement;market for cement, CEM III/B;;cement, CEM III/B;kilogram
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;a3fbc15ed10d3f50dd96e22cc5bd7fbc;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;ME;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
3741: Plasters;;2395:Manufacture of articles of concrete, cement and plaster;8b249a55f6d53c7ef0cffe0cc2c1f4d6;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IN;cement;market for cement plaster;;cement plaster;cubic meter
"34240: Phosphates of triammonium; salts and peroxysalts of inorganic acids and metals n.e.c.";;0729:Mining of other non-ferrous metal ores;d8ba411ea8ac325a4c0b63e1db9b2fed;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;nickel;market for nickel sulfate;;nickel sulfate;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2cdca9bc18f34f26bb98f2bc89679181;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;OAS;cement;market for cement, CP III;;cement, CP III;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;b9ed73aa06f66b40bba9bf6df3d3ade0;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;RO;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
374: Plaster, lime and cement;;2394:Manufacture of cement, lime and plaster;2145a5c915eb4fb996711cf7e44c2615;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;LAM;cement;market for cement, unspecified;;cement, unspecified;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;3ea8ddb8c6b44049a1b6ee73af2d53ec;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;CHA;cement;market for cement, CP III;;cement, CP III;kilogram
18000: Natural water;water supply/production;3600:Water collection, treatment and supply;4fe1f2dae4830593ee2d608cb2d5ff2c;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;Europe without Switzerland;water;market for tap water;;tap water;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;0adbc5182e9c46af8ee91886f050febc;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;CAZ;cement;market for cement, CEM II/B-V;;cement, CEM II/B-V;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;69fd4c7d43b64861acaca5fa76a851c1;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;NEU;cement;market for cement, CEM II/A-L;;cement, CEM II/A-L;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;5d2db7ef436d4575bd5ae545b2e0b424;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;OAS;cement;market for cement, type IS;;cement, type IS;kilogram
3744: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;35e498a10727456396019440cb61b8a7;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;OAS;cement;market for cement, Portland Slag;;cement, Portland Slag;kilogram
14290: Other non-ferrous metal ores and concentrates (other than uranium or thorium ores and concentrates);metals/extraction;0729:Mining of other non-ferrous metal ores;3e30c3faf44cedb720e45de628f4ece8;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;bauxite;market for bauxite;;bauxite;kilogram
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;fd673cf6023b47ded3fe1942af912502;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;KG;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;413ca5c7adfaa7dab0d333c643034951;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;MN;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;;3510:Electric power generation, transmission and distribution;2ec9f949a807ae83331b945b4d696b86;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;PA;electricity;market for electricity, high voltage;;electricity, high voltage;kilowatt hour
17100: Electrical energy;photovoltaic/power plants;3510:Electric power generation, transmission and distribution;4a92f84966e8cc30c246d013be69c24b;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IL;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;aa169d28adeec792ac2f0f3aac450b75;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;FR;magnesium;market for magnesium, for reuse in hafnium sponge production;;magnesium, for reuse in hafnium sponge production;kilogram
39310: Slag, dross, scalings and other waste from the manufacture of iron or steel;metals/chipping;"2592:Treatment and coating of metals; machining";b54e43505049521b9c5b075e86725cf9;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;chromium;market for chromium steel removed by milling, small parts;;chromium steel removed by milling, small parts;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;eef10705de6d85d456ec6dda0bbb237c;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IAI Area, South America;electricity;market for electricity, medium voltage, aluminium industry;;electricity, medium voltage, aluminium industry;kilowatt hour
39365: Waste and scrap of zinc;;3822:Treatment and disposal of hazardous waste;a39374d15e65d69352c643a74d223df0;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;zinc;market for zinc slag;;zinc slag;kilogram
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;e3da77537b63997b2d00946ea9223057;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;IR;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
17100: Electrical energy;natural gas/power plants;3510:Electric power generation, transmission and distribution;f2eb22ba9826aef0fd491d2d1ab13cc5;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;BD;electricity;market for electricity, medium voltage;;electricity, medium voltage;kilowatt hour
17100: Electrical energy;electricity/supply mix;3510:Electric power generation, transmission and distribution;4e07a2f7fe887050b72935bf586bda2c;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GB;electricity;market for electricity, low voltage;;electricity, low voltage;kilowatt hour
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;f5b21bf527d34692900a89b7c2b42baa;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;LAM;cement;market for cement, CP V RS;;cement, CP V RS;kilogram
41601: Tungsten, molybdenum, tantalum, magnesium, cobalt, cadmium, titanium, zirconium, beryllium, gallium, hafnium, […];;2420:Manufacture of basic precious and other non-ferrous metals;fc220c73a8fd0b18427b8906c0583178;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;GLO;hafnium;market for hafnium sponge;;hafnium sponge;kilogram
37440: Portland cement, aluminous cement, slag cement and similar hydraulic cements, except in the form of clinkers;;2394:Manufacture of cement, lime and plaster;2b8706e3f20e4025aaedf055db6432c3;ecoinvent_cutoff_3.9_remind_SSP1-PkBudg500_2035;MEA;cement;market for cement, CEM V/A;;cement, CEM V/A;kilogram
